,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,group,mol_id
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX14816
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27673
267,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,train,TOX27672
268,,,,,,,,,,0.0,,,train,TOX27670
269,0.0,0.0,0.0,,1.0,1.0,,0.0,0.0,0.0,,,train,TOX27677
270,1.0,,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,train,TOX27675
271,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,train,TOX27674
272,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,train,TOX27679
273,,,,,,,,0.0,,0.0,,,train,TOX27678
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21703
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,train,TOX21709
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX21708
277,0.0,0.0,,,,0.0,0.0,,0.0,,1.0,1.0,train,TOX117
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,TOX7608
279,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2800
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2801
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX2803
282,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,train,TOX2808
283,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX671
284,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6074
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6076
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX537
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX5668
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2941
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2940
290,0.0,0.0,,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,train,TOX5665
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2944
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2947
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX616
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX9575
295,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX1769
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25888
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25889
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,TOX9572
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX1761
300,0.0,0.0,0.0,,,0.0,,,,0.0,,,train,TOX1762
301,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,TOX25881
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX1764
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25887
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25885
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX617
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX20540
307,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX20547
308,0.0,,,,,0.0,,1.0,,,1.0,1.0,train,TOX28900
309,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28901
310,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX28903
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24939
312,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,train,TOX28905
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24289
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24288
315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX24935
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX28909
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX24936
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24931
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24930
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX24933
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX25082
322,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,train,TOX25083
323,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,train,TOX25086
324,0.0,,0.0,,0.0,0.0,1.0,,,,,0.0,train,TOX25084
325,0.0,0.0,1.0,,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,train,TOX25085
326,0.0,0.0,0.0,,,,,1.0,,,1.0,,train,TOX25088
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25089
328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,train,TOX24728
329,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,train,TOX26652
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3545
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3542
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3540
333,,,,,,,,0.0,,0.0,,,train,TOX10780
334,0.0,1.0,0.0,,,0.0,1.0,,1.0,1.0,1.0,,train,TOX3548
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3549
336,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,train,TOX29277
337,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,train,TOX7032
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7036
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7037
340,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0.0,train,TOX7034
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7039
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX3722
343,0.0,,0.0,,0.0,1.0,1.0,,1.0,0.0,,1.0,train,TOX3723
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24429
345,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,train,TOX24428
346,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,train,TOX3727
347,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3724
348,1.0,0.0,0.0,0.0,1.0,1.0,,,0.0,,0.0,1.0,train,TOX3725
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24423
350,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX24421
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24427
352,0.0,0.0,0.0,,,,,,,,,,train,TOX24425
353,,,,,,,,0.0,,0.0,,,train,TOX24424
354,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,train,TOX12315
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX12316
356,0.0,1.0,,,0.0,,1.0,1.0,0.0,1.0,,1.0,train,TOX3656
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX29367
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,train,TOX29366
359,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,train,TOX23814
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX13402
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX155
362,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX154
363,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX153
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX152
365,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX151
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX3270
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX419
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5866
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5864
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,TOX21550
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5862
372,0.0,0.0,1.0,,,0.0,0.0,1.0,,1.0,1.0,,train,TOX5861
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6802
374,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24916
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX11497
376,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26269
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX26268
378,0.0,,0.0,1.0,,0.0,,,0.0,0.0,,1.0,train,TOX11492
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26263
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26262
381,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.0,0.0,train,TOX26261
382,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,train,TOX26260
383,0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,,1.0,0.0,train,TOX26267
384,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26266
385,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26265
386,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26264
387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24910
388,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27242
389,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,TOX27241
390,0.0,0.0,0.0,,1.0,1.0,,,0.0,,1.0,,train,TOX27246
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27244
392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX27248
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27249
394,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1232
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX20732
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX20731
397,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX20736
398,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,train,TOX20735
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX20734
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX20739
401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX20738
402,1.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,0.0,train,TOX4097
403,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,train,TOX22390
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX4091
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX22394
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX894
407,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,train,TOX6059
408,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX892
409,0.0,0.0,,,0.0,0.0,,,0.0,,,,train,TOX28584
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25103
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1575
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6053
413,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,,1.0,,train,TOX1577
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1576
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2536
416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,train,TOX28597
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28596
418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX28595
419,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24635
420,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX28593
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24633
422,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,1.0,0.0,train,TOX28591
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24631
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,train,TOX24638
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24639
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1520
427,0.0,,0.0,,,0.0,,,0.0,0.0,,,train,TOX31685
428,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX31681
429,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,train,TOX28587
430,0.0,1.0,,,,,,,0.0,,,,train,TOX1863
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28739
432,,,,,,,,0.0,,0.0,,,train,TOX28738
433,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28732
434,,,,,,,,,,0.0,,,train,TOX28731
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX28730
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28737
437,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX28736
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,train,TOX28735
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28734
440,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX1860
441,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX27818
442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27817
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27816
444,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27815
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5640
446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,TOX27811
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX4810
448,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX6240
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6241
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX2008
451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2009
452,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,train,TOX5058
453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2004
454,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2006
455,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5055
456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX2001
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5050
458,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,train,TOX5051
459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX31
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX32
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX39
462,1.0,1.0,,,1.0,1.0,,0.0,0.0,,,1.0,train,TOX38
463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX700
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX707
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX704
466,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX14456
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX708
468,0.0,0.0,,,,,,,,,1.0,,train,TOX18924
469,0.0,,,,,0.0,,,,,,1.0,train,TOX18926
470,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2563
471,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX12431
472,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,train,TOX12437
473,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,train,TOX28847
474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX22559
475,,,,,,,,1.0,,1.0,,,train,TOX6655
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25300
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX25271
478,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX12129
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX6652
480,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,train,TOX830
481,0.0,1.0,0.0,,,,1.0,0.0,1.0,0.0,1.0,,train,TOX833
482,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,train,TOX834
483,0.0,,1.0,,,,,,,,1.0,,train,TOX835
484,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,train,TOX838
485,,,,,,,,,,0.0,,,train,TOX26076
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26073
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26071
488,0.0,,1.0,,1.0,,1.0,0.0,0.0,1.0,1.0,,train,TOX29098
489,,,,,,,,,,0.0,,,train,TOX26078
490,1.0,1.0,,,,0.0,0.0,,0.0,,0.0,0.0,train,TOX4875
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,TOX4873
492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX4878
493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3064
494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3067
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX3061
496,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX8956
497,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,train,TOX3068
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7528
499,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7529
500,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7832
501,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7527
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX7520
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7521
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7522
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX14877
506,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25759
507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX14872
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX14871
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27659
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26257
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27651
512,,,,1.0,,0.0,,,,,1.0,0.0,train,TOX27655
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27654
514,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,train,TOX27657
515,,,,,,,,0.0,,0.0,,,train,TOX27656
516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27387
517,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,train,TOX27385
518,0.0,0.0,,1.0,,0.0,,,,0.0,,,train,TOX27383
519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX27381
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27389
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26388
522,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26389
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX13307
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5390
525,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,,0.0,train,TOX26384
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,train,TOX26385
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX26386
528,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,train,TOX26383
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27039
